start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2014-07-01,2015-06-30,1.49,0001193125-15-353706,2015,FY,8-K,2015-10-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2015-06-30,1.49,0001193125-16-662209,2016,FY,10-K,2016-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2015-06-30,1.49,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-04-01,2015-06-30,-0.4,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-04-01,2015-06-30,-0.4,0001193125-15-353706,2015,FY,8-K,2015-10-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-04-01,2015-06-30,-0.4,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2015Q2,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.58,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.61,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.61,0001193125-16-662209,2016,FY,10-K,2016-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.61,0001193125-16-742796,2017,Q1,10-Q,2016-10-20,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2015-09-30,0.61,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015Q3,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2015-12-31,1.21,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2015-12-31,1.24,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.63,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.63,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.63,0001193125-16-662209,2016,FY,10-K,2016-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.63,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-10-01,2015-12-31,0.63,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015Q4,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2016-03-31,1.72,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-07-01,2016-03-31,1.72,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2016-01-01,2016-03-31,0.48,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
