start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2011-04-01,2011-06-30,13659000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2011Q2,GrossProfit,USD,MSFT,0000789019
2011-07-01,2011-09-30,13595000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,GrossProfit,USD,MSFT,0000789019
2011-07-01,2011-09-30,13595000000,0001193125-12-427209,2013,Q1,10-Q,2012-10-18,,GrossProfit,USD,MSFT,0000789019
2011-07-01,2011-09-30,13595000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,GrossProfit,USD,MSFT,0000789019
2011-07-01,2011-09-30,13595000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011Q3,GrossProfit,USD,MSFT,0000789019
2011-07-01,2011-12-31,28842000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,GrossProfit,USD,MSFT,0000789019
2011-10-01,2011-12-31,15247000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,GrossProfit,USD,MSFT,0000789019
2011-10-01,2011-12-31,15247000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,GrossProfit,USD,MSFT,0000789019
2011-10-01,2011-12-31,15247000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,GrossProfit,USD,MSFT,0000789019
2011-10-01,2011-12-31,15247000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011Q4,GrossProfit,USD,MSFT,0000789019
2011-07-01,2012-03-31,42297000000,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,GrossProfit,USD,MSFT,0000789019
2012-01-01,2012-03-31,13455000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,GrossProfit,USD,MSFT,0000789019
2012-01-01,2012-03-31,13455000000,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,GrossProfit,USD,MSFT,0000789019
2012-01-01,2012-03-31,13455000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,GrossProfit,USD,MSFT,0000789019
2012-01-01,2012-03-31,13455000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2012Q1,GrossProfit,USD,MSFT,0000789019
2011-07-01,2012-06-30,56193000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,GrossProfit,USD,MSFT,0000789019
2011-07-01,2012-06-30,56193000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,GrossProfit,USD,MSFT,0000789019
2011-07-01,2012-06-30,56193000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,,GrossProfit,USD,MSFT,0000789019
2011-07-01,2012-06-30,56193000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2012,GrossProfit,USD,MSFT,0000789019
2012-04-01,2012-06-30,13896000000,0001193125-12-316848,2012,FY,10-K,2012-07-26,,GrossProfit,USD,MSFT,0000789019
2012-04-01,2012-06-30,13896000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,GrossProfit,USD,MSFT,0000789019
2012-04-01,2012-06-30,13896000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2012Q2,GrossProfit,USD,MSFT,0000789019
2012-07-01,2012-09-30,11840000000,0001193125-12-427209,2013,Q1,10-Q,2012-10-18,,GrossProfit,USD,MSFT,0000789019
2012-07-01,2012-09-30,11840000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,GrossProfit,USD,MSFT,0000789019
2012-07-01,2012-09-30,11840000000,0001193125-13-409855,2014,Q1,10-Q,2013-10-24,,GrossProfit,USD,MSFT,0000789019
2012-07-01,2012-09-30,11840000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,,GrossProfit,USD,MSFT,0000789019
2012-07-01,2012-09-30,11840000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2012Q3,GrossProfit,USD,MSFT,0000789019
2012-07-01,2012-12-31,27604000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,GrossProfit,USD,MSFT,0000789019
2012-07-01,2012-12-31,27604000000,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,GrossProfit,USD,MSFT,0000789019
2012-10-01,2012-12-31,15764000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,GrossProfit,USD,MSFT,0000789019
2012-10-01,2012-12-31,15764000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,GrossProfit,USD,MSFT,0000789019
2012-10-01,2012-12-31,15764000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,,GrossProfit,USD,MSFT,0000789019
2012-10-01,2012-12-31,15764000000,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,GrossProfit,USD,MSFT,0000789019
2012-10-01,2012-12-31,15764000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2012Q4,GrossProfit,USD,MSFT,0000789019
