start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2019-07-01,2020-06-30,7610000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,CY2020,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2020-09-30,7566000000,0001564590-20-047996,2021,Q1,10-Q,2020-10-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2020-09-30,7566000000,0001564590-21-051992,2022,Q1,10-Q,2021-10-26,CY2020Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2020-12-31,7561000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2020-12-31,7561000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-10-01,2020-12-31,7555000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-10-01,2020-12-31,7555000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,CY2020Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2021-03-31,7554000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2021-03-31,7554000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-01-01,2021-03-31,7539000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-01-01,2021-03-31,7539000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,CY2021Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2021-06-30,7547000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2021-06-30,7547000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-07-01,2021-06-30,7547000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,CY2021,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2021-09-30,7513000000,0001564590-21-051992,2022,Q1,10-Q,2021-10-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2021-09-30,7513000000,0001564590-22-035087,2023,Q1,10-Q,2022-10-25,CY2021Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2021-12-31,7509000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2021-12-31,7509000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-10-01,2021-12-31,7505000000,0001564590-22-002324,2022,Q2,10-Q,2022-01-25,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-10-01,2021-12-31,7505000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,CY2021Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2022-03-31,7504000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2022-03-31,7504000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-01-01,2022-03-31,7493000000,0001564590-22-015675,2022,Q3,10-Q,2022-04-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-01-01,2022-03-31,7493000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,CY2022Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2022-06-30,7496000000,0001564590-22-026876,2022,FY,10-K,2022-07-28,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2021-07-01,2022-06-30,7496000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,CY2022,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-07-01,2022-09-30,7457000000,0001564590-22-035087,2023,Q1,10-Q,2022-10-25,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-07-01,2022-09-30,7457000000,0000950170-23-054855,2024,Q1,10-Q,2023-10-24,CY2022Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-07-01,2022-12-31,7454000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-07-01,2022-12-31,7454000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-10-01,2022-12-31,7451000000,0001564590-23-000733,2023,Q2,10-Q,2023-01-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-10-01,2022-12-31,7451000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-07-01,2023-03-31,7450000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2023-01-01,2023-03-31,7441000000,0000950170-23-014423,2023,Q3,10-Q,2023-04-25,CY2023Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2022-07-01,2023-06-30,7446000000,0000950170-23-035122,2023,FY,10-K,2023-07-27,CY2023,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2023-07-01,2023-09-30,7429000000,0000950170-23-054855,2024,Q1,10-Q,2023-10-24,CY2023Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2023-07-01,2023-12-31,7431000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2023-10-01,2023-12-31,7432000000,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
